"OCCP_H","OCCP_W","Husband_Occ","Wife_Occ","PctWomen","pct_couples"
6005,5700,"Farming, fishing and forestry supervisors","Secretaries and administrative assistants",0.0539558910698879,0.075
6050,6050,"Miscellaneous agricultural workers","Miscellaneous agricultural workers",0.00114800270248297,0.140997830802603
6050,2310,"Miscellaneous agricultural workers","Elementary and middle school teachers",0.0253788634874884,0.0585683297180043
6050,9640,"Miscellaneous agricultural workers","Hand packers",0.00574144175849964,0.0216919739696312
6050,6040,"Miscellaneous agricultural workers","Agricultural graders and sorters",0.000337770503673223,0.0130151843817787
6050,4700,"Miscellaneous agricultural workers","Retail sales supervisors",0.00814868142574731,0.0206073752711497
6050,4230,"Miscellaneous agricultural workers","Maids and housekeepers",0.0128309818361133,0.0238611713665944
6050,430,"Miscellaneous agricultural workers","Miscellaneous managers",0.00200297156471719,0.0119305856832972
6050,3255,"Miscellaneous agricultural workers","Registered nurses",0.0380810326360358,0.0466377440347072
6050,4020,"Miscellaneous agricultural workers","Cooks",0.0141397995873056,0.0216919739696312
6050,3645,"Miscellaneous agricultural workers","Medical assistants",0.00845940957048357,0.0130151843817787
6050,4600,"Miscellaneous agricultural workers","Childcare workers",0.00844187845866264,0.0119305856832972
6050,3500,"Miscellaneous agricultural workers","Licensed practical and licensed vocational nurses",0.00974536731776145,0.0119305856832972
6050,5700,"Miscellaneous agricultural workers","Secretaries and administrative assistants",0.0539558910698879,0.0542299349240781
6050,5000,"Miscellaneous agricultural workers","Office and administrative support supervisors",0.0150922090533428,0.0140997830802603
6050,2540,"Miscellaneous agricultural workers","Teacher assistants",0.0174174689155588,0.0140997830802603
6050,5240,"Miscellaneous agricultural workers","Customer service representatives",0.0262161493694411,0.0216919739696312
6050,5120,"Miscellaneous agricultural workers","Bookkeeping, accounting, and auditing clerks",0.0220129775089946,0.017353579175705
6050,3600,"Miscellaneous agricultural workers","Nursing, psychiatric, and home health aides",0.0327762790958214,0.0238611713665944
6050,4760,"Miscellaneous agricultural workers","Retail salespersons",0.0353467239948646,0.0140997830802603
6050,5860,"Miscellaneous agricultural workers","General office clerks",0.0375910531699237,0.0162689804772234
6050,4720,"Miscellaneous agricultural workers","Cashiers",0.0393768585756063,0.0130151843817787
